# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		9076		4492		3252
1		8485		8790		3291
2		8194		12946		3381
3		7867		17025		3424
4		7851		21069		3438
5		7731		25057		3463
6		7632		29011		3500
7		7636		32942		3459
8		7539		36843		3489
9		7506		40744		3437
10		7423		44695		3492
11		7335		48591		3540
12		7380		52432		3507
13		7295		56275		3517
14		7298		60096		3466
15		7193		63917		3494
16		7100		67648		3530
17		7045		71353		3502
18		7025		75087		3470
19		6846		78724		3523
20		6757		82316		3484
21		6791		85936		3542
22		6872		89598		3547
23		6811		93141		3519
24		6787		96789		3486
25		6734		100352		3515
26		6704		103946		3510
27		6606		107453		3557
28		6688		110957		3552
29		6696		114508		3512
30		6717		118018		3488
31		6616		121611		3479
32		6537		125106		3503
33		6435		128592		3549
34		6342		132040		3511
35		6269		135446		3514
36		6321		138859		3485
37		6390		142366		3533
38		6356		145825		3507
39		6282		149231		3513
40		6226		152621		3520
41		6099		155854		3535
42		6056		159132		3554
43		6090		162276		3571
44		5954		165531		3560
45		6006		168798		3528
46		6028		171944		3546
47		5944		175209		3564
48		5935		178402		3528
49		5948		181576		3541
50		5836		184706		3558
51		5852		187849		3513
52		5714		190927		3569
53		5593		193926		3547
54		5573		196893		3575
55		5560		199893		3574
56		5552		202939		3533
57		5442		205762		3551
58		5417		208673		3541
59		5246		211448		3567
60		5245		214230		3552
61		5070		217002		3554
62		5191		219671		3578
63		5154		222417		3597
64		5073		225158		3558
65		4999		227805		3534
66		4874		230408		3532
67		4846		233003		3558
68		4812		235649		3520
69		4788		238243		3551
70		4885		240814		3537
71		4780		243296		3557
72		4896		245956		3564
73		4843		248488		3574
74		4803		251068		3579
75		4852		253647		3591
76		4751		256133		3582
77		4582		258648		3549
78		4471		261032		3543
79		4302		263375		3555
80		4256		265729		3546
81		4202		267904		3547
82		4167		270006		3521
83		4117		272237		3566
84		4071		274218		3546
85		4027		276215		3595
86		3912		278289		3567
87		3836		280250		3565
88		3745		282067		3556
89		3678		284018		3580
90		3717		285898		3567
91		3771		287746		3562
92		3771		289681		3562
93		3664		291490		3558
94		3574		293227		3601
95		3390		294831		3578
96		3303		296416		3562
97		3302		297974		3581
98		3258		299429		3587
99		3236		300921		3597
100		3193		302427		3568
101		3081		303917		3576
102		3090		305397		3596
103		3047		306826		3560
104		2970		308248		3585
105		2962		309673		3601
106		2921		311004		3585
107		2867		312227		3597
108		2816		313410		3584
109		2720		314550		3564
110		2769		315639		3553
111		2763		316732		3566
112		2649		317906		3555
113		2647		318931		3580
114		2651		320025		3558
115		2675		321117		3577
116		2588		322125		3584
117		2508		323121		3550
118		2377		324095		3549
119		2321		324971		3567
120		2280		325850		3565
121		2195		326667		3558
122		2159		327439		3535
123		2145		328213		3547
124		2112		328975		3535
125		2047		329636		3552
126		1985		330294		3561
127		1922		330948		3560
128		1845		331572		3577
129		1795		332103		3566
130		1790		332622		3575
131		1751		333183		3580
132		1758		333686		3597
133		1726		334183		3594
134		1702		334651		3591
135		1693		335100		3607
136		1721		335603		3587
137		1674		336163		3598
138		1648		336613		3592
139		1598		337054		3587
140		1538		337453		3589
141		1520		337787		3596
142		1509		338178		3587
143		1468		338530		3589
144		1446		338893		3606
145		1447		339188		3604
146		1448		339484		3594
147		1425		339805		3585
148		1370		340069		3575
149		1340		340370		3588
150		1325		340600		3602
151		1281		340828		3595
152		1250		341008		3595
153		1250		341201		3605
154		1240		341418		3594
155		1224		341557		3595
156		1204		341720		3606
157		1201		341899		3597
158		1185		342044		3604
159		1176		342166		3598
160		1176		342272		3596
161		1166		342424		3589
162		1156		342560		3591
163		1162		342679		3593
164		1170		342829		3594
165		1148		342979		3582
166		1147		343100		3582
167		1144		343235		3578
168		1126		343352		3587
169		1119		343479		3586
170		1104		343587		3592
171		1106		343693		3585
172		1096		343803		3587
173		1093		343910		3594
174		1102		344019		3601
175		1115		344158		3581
176		1097		344297		3585
177		1099		344412		3590
178		1089		344532		3583
179		1076		344671		3586
180		1060		344775		3584
181		1055		344870		3577
182		1046		344968		3582
183		1036		345032		3578
184		1027		345097		3581
185		1018		345167		3586
186		1017		345231		3583
187		1010		345286		3589
188		1013		345369		3584
189		1002		345423		3591
190		1004		345472		3589
191		1005		345522		3589
192		993		345586		3588
193		988		345639		3589
194		985		345686		3589
195		993		345750		3585
196		995		345812		3587
197		988		345871		3592
198		990		345921		3592
199		974		345996		3596
200		981		346040		3588
201		974		346089		3590
202		974		346143		3587
203		976		346202		3587
204		976		346244		3592
205		974		346285		3585
206		972		346325		3589
207		968		346372		3595
208		964		346407		3592
209		958		346430		3588
210		953		346460		3590
211		950		346489		3592
212		948		346514		3592
213		955		346544		3588
214		947		346573		3591
215		949		346594		3593
216		951		346626		3595
217		949		346653		3596
218		952		346680		3592
219		940		346711		3597
220		943		346736		3597
221		943		346753		3593
222		939		346782		3594
223		940		346801		3590
224		940		346826		3594
225		941		346842		3598
226		944		346866		3594
227		940		346895		3597
228		939		346912		3596
229		934		346938		3599
230		928		346966		3598
231		925		346988		3599
232		928		347006		3597
233		925		347020		3599
234		924		347038		3597
235		922		347063		3597
236		923		347093		3592
237		924		347117		3599
238		926		347138		3598
239		924		347162		3600
240		925		347176		3596
241		924		347201		3598
242		922		347214		3595
243		921		347227		3597
244		922		347255		3591
245		917		347272		3592
246		920		347300		3595
247		925		347322		3598
248		920		347339		3597
249		915		347357		3595
250		915		347371		3598
251		915		347391		3599
252		914		347403		3597
253		915		347420		3594
254		911		347434		3595
255		906		347444		3595
256		909		347456		3595
257		910		347471		3596
258		907		347486		3593
259		908		347497		3594
260		910		347518		3594
261		910		347537		3593
262		910		347557		3590
263		910		347580		3591
264		909		347606		3598
265		906		347625		3593
266		902		347645		3593
267		907		347665		3593
268		903		347693		3590
269		905		347710		3593
270		905		347722		3589
271		900		347742		3597
272		901		347754		3590
273		903		347771		3591
274		903		347785		3595
275		900		347794		3592
276		900		347805		3596
277		895		347817		3591
278		896		347828		3591
279		895		347836		3593
280		894		347847		3593
281		896		347857		3593
282		893		347871		3598
283		889		347877		3595
284		889		347881		3597
285		889		347890		3595
286		889		347892		3595
287		890		347901		3597
288		889		347904		3596
289		891		347910		3598
290		891		347916		3598
291		892		347924		3597
292		893		347929		3595
293		891		347939		3597
294		893		347946		3595
295		890		347952		3594
296		892		347959		3594
297		890		347964		3594
298		889		347980		3591
299		888		347987		3591
300		890		347993		3592
301		891		348001		3592
302		888		348015		3595
303		889		348024		3595
304		885		348029		3594
305		887		348041		3595
306		888		348048		3593
307		886		348056		3590
308		885		348067		3592
309		886		348072		3590
310		884		348077		3593
311		882		348090		3593
312		882		348095		3593
313		884		348106		3591
314		881		348114		3591
315		879		348132		3591
316		879		348133		3590
317		879		348134		3591
318		879		348135		3590
319		879		348135		3590
320		879		348135		3590
321		877		348137		3592
322		877		348138		3591
323		877		348139		3592
324		878		348142		3593
325		879		348146		3592
326		879		348150		3592
327		881		348152		3591
328		877		348155		3591
329		877		348156		3591
330		877		348158		3592
331		877		348164		3591
332		877		348168		3592
333		877		348170		3592
334		876		348173		3592
335		876		348175		3592
336		878		348179		3592
337		878		348185		3592
338		877		348187		3591
339		877		348189		3590
340		876		348194		3592
341		871		348198		3594
342		871		348199		3594
343		869		348202		3594
344		869		348202		3594
345		867		348203		3596
346		867		348203		3596
347		867		348203		3596
348		867		348203		3596
349		867		348203		3596
350		867		348203		3596
351		867		348203		3596
352		867		348203		3596
353		867		348203		3596
354		867		348203		3596
355		867		348203		3596
356		867		348203		3596
357		867		348203		3596
358		867		348203		3596
359		867		348203		3596
360		867		348203		3596
361		867		348203		3596
362		867		348203		3596
363		867		348203		3596
364		867		348203		3596
365		867		348203		3596
366		867		348203		3596
