# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		595177		56953		49731
1		588174		112327		46988
2		579590		166443		47667
3		562335		219283		47333
4		526773		269004		47816
5		474749		313377		47665
6		434849		353575		47615
7		407893		390447		47631
8		386485		425565		47789
9		368066		458746		47526
10		351400		490413		47456
11		342401		521086		47526
12		331796		550669		47634
13		324588		579400		47431
14		318375		607323		47478
15		312409		634921		47461
16		307075		661885		47629
17		303234		688837		47596
18		299472		715064		47739
19		295068		741093		47453
20		291693		766275		47389
21		288501		791235		47458
22		286111		815670		47548
23		283750		839651		47536
24		279917		863554		47678
25		278016		887348		47629
26		275890		910470		47605
27		274336		933535		47605
28		272096		956493		47553
29		269801		979151		47544
30		269395		1001879		47615
31		267662		1024588		47565
32		266464		1047096		47586
33		264944		1069009		47623
34		263922		1090882		47577
35		262014		1112745		47609
36		259740		1134235		47576
37		258931		1155938		47600
38		258701		1177455		47619
39		257715		1198861		47480
40		256480		1220088		47602
41		256699		1241026		47582
42		255777		1261616		47644
43		254863		1282172		47650
44		254240		1302604		47554
45		251548		1322491		47605
46		250735		1342424		47520
47		249503		1362279		47578
48		249483		1381937		47591
49		249814		1401601		47539
50		247361		1421183		47575
51		246620		1440536		47487
52		245791		1459810		47593
53		245809		1478869		47540
54		244819		1497951		47611
55		244030		1516903		47602
56		243742		1535748		47592
57		242398		1554480		47542
58		242384		1573165		47700
59		241527		1591777		47586
60		240872		1610225		47741
61		239517		1628398		47643
62		239345		1646621		47568
63		239107		1664625		47589
64		237830		1682645		47722
65		237744		1700340		47642
66		237924		1718097		47615
67		237902		1735868		47552
68		237819		1753628		47636
69		237425		1771258		47500
70		236652		1788686		47474
71		235709		1806045		47464
72		236072		1823436		47580
73		235867		1840802		47535
74		235495		1857787		47549
75		234403		1874680		47601
76		233524		1891491		47770
77		232538		1908247		47656
78		232216		1924829		47682
79		231587		1941353		47691
80		231928		1957790		47695
81		231458		1973911		47696
82		230745		1989876		47755
83		230058		2005791		47708
84		228998		2021417		47756
85		226680		2037079		47655
86		224799		2052619		47753
87		223761		2068106		47618
88		222678		2083343		47633
89		222242		2098573		47643
90		221624		2113601		47717
91		221226		2128497		47637
92		220969		2143100		47720
93		220553		2157574		47707
94		220101		2172206		47792
95		219511		2186588		47690
96		219327		2200845		47745
97		218595		2214916		47671
98		218662		2229029		47668
99		217687		2242996		47570
100		217393		2256924		47577
101		216985		2270716		47581
102		216137		2284429		47746
103		216149		2298071		47616
104		215201		2311610		47735
105		215176		2325074		47712
106		214990		2338329		47798
107		215464		2351416		47726
108		215163		2364563		47755
109		214052		2377599		47785
110		213919		2390423		47716
111		213058		2403198		47693
112		213070		2415938		47750
113		212488		2428691		47597
114		211840		2441437		47618
115		211082		2453953		47659
116		210750		2466231		47752
117		210464		2478539		47728
118		210257		2490976		47700
119		209669		2503236		47615
120		209545		2515294		47825
121		209470		2527303		47745
122		209559		2539271		47770
123		208312		2551041		47618
124		207573		2562694		47718
125		206641		2574011		47763
126		206259		2585389		47757
127		206102		2596732		47702
128		206059		2607811		47739
129		206354		2618935		47735
130		206020		2630031		47848
131		205376		2640809		47880
132		204651		2651561		47811
133		203914		2662236		47776
134		203844		2672804		47824
135		203323		2683338		47762
136		202830		2693650		47781
137		202474		2703923		47749
138		202249		2714120		47751
139		201583		2724109		47779
140		201372		2734117		47775
141		201179		2743977		47756
142		200476		2753703		47767
143		200318		2763358		47694
144		199996		2772897		47757
145		200001		2782400		47723
146		199341		2791788		47745
147		198854		2801158		47722
148		198747		2810386		47801
149		198313		2819491		47767
150		197824		2828636		47739
151		197467		2837645		47651
152		196836		2846385		47781
153		196653		2855023		47693
154		196518		2863471		47731
155		196404		2871934		47707
156		196057		2880226		47774
157		195653		2888598		47671
158		195196		2896828		47696
159		194745		2904907		47661
160		194724		2912915		47709
161		194493		2920832		47630
162		194179		2928791		47728
163		193954		2936638		47641
164		193513		2944432		47681
165		193268		2952165		47599
166		193000		2959858		47648
167		192646		2967371		47732
168		192429		2974753		47729
169		192182		2982074		47652
170		191960		2989444		47647
171		191744		2996639		47568
