# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		9275		4196		3148
1		8901		8158		3249
2		8704		11999		3336
3		8459		15758		3287
4		8323		19472		3377
5		8312		23160		3369
6		8409		26839		3391
7		8260		30526		3471
8		8219		34151		3427
9		8284		37876		3458
10		8164		41499		3485
11		8106		45101		3455
12		8093		48678		3501
13		8092		52289		3492
14		8131		55902		3486
15		8051		59490		3492
16		8034		63119		3505
17		8008		66646		3509
18		7947		70142		3486
19		7885		73565		3541
20		7906		77062		3539
21		7980		80553		3519
22		7928		84072		3480
23		7922		87542		3495
24		7853		91004		3489
25		7843		94452		3498
26		7872		97984		3474
27		7737		101409		3480
28		7779		104816		3473
29		7779		108240		3495
30		7724		111675		3507
31		7720		115058		3525
32		7729		118501		3528
33		7697		121915		3483
34		7683		125303		3502
35		7729		128745		3528
36		7660		132132		3543
37		7710		135559		3484
38		7793		138980		3517
39		7760		142384		3500
40		7723		145867		3500
41		7773		149171		3516
42		7659		152516		3530
43		7670		155898		3513
44		7720		159236		3488
45		7596		162509		3483
46		7512		165772		3537
47		7551		169068		3508
48		7530		172369		3506
49		7551		175622		3500
50		7551		178816		3501
51		7564		182075		3535
52		7524		185361		3474
53		7513		188590		3533
54		7538		191804		3521
55		7666		195026		3526
56		7630		198286		3514
57		7588		201595		3526
58		7683		204914		3518
59		7706		208227		3561
60		7596		211486		3518
61		7537		214674		3532
62		7539		217846		3516
63		7521		221043		3556
64		7476		224184		3527
65		7484		227309		3551
66		7491		230457		3544
67		7452		233631		3495
68		7387		236739		3532
69		7407		239814		3473
70		7321		242960		3489
71		7379		245986		3509
72		7356		248989		3510
73		7247		252056		3518
74		7200		255037		3484
75		7193		258017		3497
76		7032		260863		3498
77		7018		263554		3502
78		7049		266340		3525
79		6962		269037		3527
80		6949		271762		3540
81		6752		274293		3505
82		6650		276729		3526
83		6610		279219		3495
84		6555		281613		3501
85		6583		284020		3529
86		6580		286398		3489
87		6572		288862		3520
88		6590		291250		3480
89		6682		293772		3523
90		6599		296354		3526
91		6514		298707		3514
92		6550		301096		3503
93		6440		303440		3565
94		6419		305696		3523
95		6338		307927		3544
96		6358		310014		3540
97		6313		312238		3522
98		6255		314308		3522
99		6225		316421		3505
100		6169		318479		3525
101		6108		320520		3512
102		6166		322592		3483
103		6092		324657		3507
104		6009		326708		3503
105		6020		328697		3482
106		6029		330691		3481
107		5956		332629		3519
108		6016		334504		3522
109		6021		336489		3511
110		6040		338458		3506
111		6035		340461		3546
112		6011		342413		3522
113		5932		344306		3548
114		5987		346290		3514
115		5935		348268		3521
116		5909		350178		3530
117		5971		352039		3471
118		5901		354004		3502
119		5923		355967		3517
120		5949		357956		3523
121		5914		359940		3547
122		5872		361833		3544
123		5844		363694		3534
124		5761		365506		3526
125		5653		367161		3544
126		5586		368761		3577
127		5477		370307		3551
128		5440		371818		3585
129		5404		373341		3533
130		5400		374790		3522
131		5293		376234		3529
132		5343		377649		3527
133		5274		379092		3563
134		5309		380483		3556
135		5286		381913		3526
136		5238		383306		3520
137		5199		384628		3551
138		5235		385947		3525
139		5225		387241		3502
140		5177		388575		3489
141		5031		389718		3486
142		5015		390812		3506
143		4905		391909		3496
144		4883		392973		3511
145		4807		393971		3525
146		4797		394962		3524
147		4691		395854		3535
148		4652		396758		3521
149		4643		397614		3541
150		4619		398506		3550
151		4586		399400		3513
152		4556		400215		3520
153		4508		400976		3487
154		4494		401791		3516
155		4480		402606		3544
156		4472		403423		3517
157		4453		404172		3530
158		4330		404922		3506
159		4342		405601		3535
160		4292		406255		3516
161		4277		406916		3512
162		4239		407537		3517
163		4244		408162		3525
164		4187		408765		3515
165		4165		409360		3527
166		4129		409946		3514
167		4111		410493		3506
168		4077		410972		3525
169		4068		411472		3511
170		4047		411931		3511
171		4076		412419		3503
172		4055		412942		3512
173		4020		413436		3520
174		4036		413885		3538
175		4002		414371		3537
176		4013		414829		3532
177		3992		415288		3543
178		4001		415685		3553
179		3996		416096		3553
180		3976		416521		3521
181		3932		416913		3526
182		3938		417299		3517
183		3933		417672		3518
184		3952		418083		3507
185		3920		418479		3480
186		3903		418815		3529
187		3897		419194		3510
188		3895		419556		3511
189		3897		419939		3499
190		3875		420304		3506
191		3885		420685		3492
192		3879		421078		3519
193		3871		421436		3518
194		3865		421789		3515
195		3833		422175		3506
196		3821		422504		3506
197		3823		422840		3511
198		3833		423225		3488
199		3822		423572		3503
200		3818		423932		3505
201		3808		424271		3520
202		3822		424600		3526
203		3803		424926		3521
204		3794		425267		3509
205		3791		425611		3522
206		3798		425939		3510
207		3824		426262		3530
208		3815		426613		3532
209		3822		426954		3535
210		3820		427297		3522
211		3812		427649		3521
212		3794		428009		3519
213		3791		428366		3529
214		3753		428686		3534
215		3742		429022		3544
216		3729		429306		3524
217		3698		429583		3521
218		3685		429838		3531
219		3703		430101		3523
220		3696		430365		3518
221		3674		430659		3512
222		3680		430926		3514
223		3693		431206		3521
224		3676		431464		3524
225		3670		431697		3519
226		3671		431945		3532
227		3644		432225		3529
228		3648		432503		3514
229		3644		432746		3530
230		3651		432980		3519
231		3650		433229		3527
232		3640		433475		3509
233		3625		433709		3517
234		3620		433916		3519
235		3614		434105		3524
236		3608		434316		3514
237		3607		434536		3531
238		3591		434741		3529
239		3567		434912		3517
240		3566		435087		3522
241		3559		435263		3522
242		3572		435449		3509
243		3571		435636		3511
244		3572		435821		3521
245		3581		436005		3510
246		3583		436194		3526
247		3574		436391		3531
248		3582		436585		3516
249		3574		436759		3529
